metric_id,employee_id,work_hours_per_week,ai_tools_daily,deadline_pressure_score,job_change_intention
60768,60768,54,1,7,0
60769,60769,47,1,7.2,1
60770,60770,49,1,7,1
60771,60771,46,1,6.3,0
60772,60772,48,1,6.5,1
60773,60773,51,1,5.7,1
60774,60774,47,1,4,0
60775,60775,42,1,6.9,0
60776,60776,47,1,6.6,0
60777,60777,53,1,5.4,0
60778,60778,49,0,5.3,1
60779,60779,49,1,5.3,1
60780,60780,51,0,5.8,1
60781,60781,44,1,7.8,0
60782,60782,50,0,3.7,0
60783,60783,44,0,7.4,1
60784,60784,40,1,5.4,0
60785,60785,62,0,7.3,1
60786,60786,54,0,7.8,1
60787,60787,44,1,7.5,1
60788,60788,44,1,4.6,0
60789,60789,42,1,6.6,0
60790,60790,44,1,8.5,0
60791,60791,40,0,6.5,0
60792,60792,51,1,3.5,1
60793,60793,50,1,6.2,0
60794,60794,50,0,6.3,0
60795,60795,43,0,6.6,0
60796,60796,52,0,4.8,1
60797,60797,47,1,6.6,0
60798,60798,56,1,7.1,1
60799,60799,50,1,7.8,1
60800,60800,48,0,7.3,0
60801,60801,44,0,4.3,0
60802,60802,40,1,9.8,0
60803,60803,48,0,5.2,1
60804,60804,47,1,5.2,0
60805,60805,43,1,4.9,0
60806,60806,45,0,6,1
60807,60807,37,1,6.3,0
60808,60808,50,1,7,0
60809,60809,38,1,5.6,0
60810,60810,51,1,8,0
60811,60811,45,1,7.4,0
60812,60812,51,1,6.2,1
60813,60813,41,1,4.9,0
60814,60814,55,1,4,1
60815,60815,48,1,7.3,1
60816,60816,53,1,6,1
60817,60817,48,1,7.3,0
60818,60818,41,1,5.1,0
60819,60819,54,1,7.6,0
60820,60820,49,1,2.2,0
60821,60821,39,1,2.4,0
60822,60822,45,1,7,0
60823,60823,42,1,4.5,0
60824,60824,45,1,6.2,0
60825,60825,43,0,3.5,1
60826,60826,46,1,7.8,0
60827,60827,49,1,4.8,0
60828,60828,43,1,7.1,1
60829,60829,49,1,5.3,0
60830,60830,53,1,6.9,0
60831,60831,41,1,2.9,0
60832,60832,51,1,4.3,1
60833,60833,51,0,7.5,1
60834,60834,48,1,6.8,1
60835,60835,38,1,7.4,0
60836,60836,46,1,7.7,0
60837,60837,44,0,7.6,0
60838,60838,42,1,6.7,1
60839,60839,51,1,7,0
60840,60840,51,1,3.9,0
60841,60841,48,1,6,0
60842,60842,39,1,6.9,1
60843,60843,45,1,5.5,0
60844,60844,49,1,5.9,1
60845,60845,49,1,7.4,1
60846,60846,43,1,6.3,0
60847,60847,42,0,4,0
60848,60848,49,1,5.9,0
60849,60849,47,1,5.6,0
60850,60850,44,1,5.3,0
60851,60851,38,1,5.8,0
60852,60852,53,1,4.7,1
60853,60853,48,1,7.3,1
60854,60854,40,1,4.4,0
60855,60855,53,1,8.1,0
60856,60856,41,1,5.4,0
60857,60857,42,1,4.8,1
60858,60858,43,0,6.3,0
60859,60859,47,0,6.5,1
60860,60860,49,1,2.6,0
60861,60861,48,1,5.9,1
60862,60862,49,1,7,0
60863,60863,59,1,7.5,0
60864,60864,51,1,5.8,0
60865,60865,40,1,3.3,0
60866,60866,41,0,6.6,0
60867,60867,41,1,7.1,0
60868,60868,46,1,3.5,0
60869,60869,46,0,5.9,0
60870,60870,53,1,7.4,0
60871,60871,48,0,6.4,1
60872,60872,48,1,6.5,0
60873,60873,42,0,3.4,0
60874,60874,53,1,4.6,1
60875,60875,49,1,9.7,0
60876,60876,52,0,7.9,0
60877,60877,51,1,3.2,0
60878,60878,42,0,9.6,1
60879,60879,50,1,6.1,1
60880,60880,42,1,5.1,0
60881,60881,53,1,4.4,0
60882,60882,46,1,4.7,0
60883,60883,44,1,3.8,0
60884,60884,52,1,6.9,1
60885,60885,50,0,8.1,1
60886,60886,56,0,4.9,0
60887,60887,46,1,6.1,1
60888,60888,45,1,4.6,0
60889,60889,56,0,8.5,1
60890,60890,47,0,5.6,0
60891,60891,51,1,5.7,0
60892,60892,37,1,6.2,0
60893,60893,38,1,4.2,1
60894,60894,48,1,3.5,0
60895,60895,41,0,4.6,0
60896,60896,44,1,6.5,0
60897,60897,58,1,2.8,0
60898,60898,50,1,7.1,0
60899,60899,52,0,9.9,1
60900,60900,48,1,7.5,0
60901,60901,43,0,9.8,1
60902,60902,47,0,7.9,0
60903,60903,47,1,7.3,0
60904,60904,49,0,4.8,0
60905,60905,45,1,8.1,0
60906,60906,40,0,7.7,1
60907,60907,52,1,7.4,1
60908,60908,53,1,3.3,0
60909,60909,49,1,5.9,0
60910,60910,57,0,5.8,0
60911,60911,47,1,6,0
60912,60912,44,1,5.4,0
60913,60913,55,1,6.2,0
60914,60914,40,1,5.8,0
60915,60915,48,1,6.2,0
60916,60916,46,1,6.9,1
60917,60917,40,1,6.3,0
60918,60918,51,1,6,0
60919,60919,53,1,7.8,1
60920,60920,48,1,6.8,0
60921,60921,52,1,8.5,0
60922,60922,56,1,7.6,0
60923,60923,45,1,7.9,0
60924,60924,39,0,4.8,0
60925,60925,48,1,3.8,1
60926,60926,49,1,7.2,0
60927,60927,53,1,5.8,0
60928,60928,49,1,6.2,1
60929,60929,45,1,1,0
60930,60930,52,1,7.2,0
60931,60931,50,1,6.6,0
60932,60932,47,1,7.8,1
60933,60933,48,1,5.9,0
60934,60934,49,1,7.9,0
60935,60935,51,1,7.5,1
60936,60936,45,1,5.1,0
60937,60937,35,0,3,0
60938,60938,48,1,6.3,0
60939,60939,54,1,7.4,0
60940,60940,53,1,8.2,0
60941,60941,44,0,5.9,0
60942,60942,48,0,4.2,0
60943,60943,51,1,5.7,0
60944,60944,47,0,2.9,1
60945,60945,44,1,7.2,1
60946,60946,55,1,8.2,1
60947,60947,44,1,8.4,0
60948,60948,50,0,6.9,1
60949,60949,47,1,8.5,1
60950,60950,51,0,10,0
60951,60951,50,0,6.7,0
60952,60952,48,1,3.4,1
60953,60953,53,1,4.5,0
60954,60954,55,1,6.1,1
60955,60955,47,1,4.7,1
60956,60956,50,0,6,0
60957,60957,40,0,8.3,0
60958,60958,49,1,6.8,0
60959,60959,54,1,8.3,1
60960,60960,49,1,5.6,1
60961,60961,44,1,6.4,1
60962,60962,41,1,8.4,0
60963,60963,57,1,9.3,1
60964,60964,41,1,8.8,0
60965,60965,45,1,3.2,0
60966,60966,53,1,8.8,0
60967,60967,44,1,8.3,1
60968,60968,52,1,8.7,0
60969,60969,43,0,3,0
60970,60970,56,0,9.2,1
60971,60971,56,1,7.6,0
60972,60972,35,1,4.9,0
60973,60973,47,0,5.5,1
60974,60974,43,1,6.5,0
60975,60975,54,1,4.9,1
60976,60976,41,1,5.9,0
60977,60977,54,0,4.3,0
60978,60978,48,0,5.9,1
60979,60979,53,0,6.1,0
60980,60980,50,1,4.8,0
60981,60981,54,1,4.6,0
60982,60982,53,1,5.8,0
60983,60983,41,1,4.6,0
60984,60984,53,1,6,1
60985,60985,46,1,3.8,0
60986,60986,44,1,6.4,0
60987,60987,39,1,8.6,0
60988,60988,56,1,8.4,1
60989,60989,49,1,2.7,0
60990,60990,52,0,6,0
60991,60991,47,1,4,1
60992,60992,47,0,8.1,0
60993,60993,45,1,5.2,0
60994,60994,47,0,7.5,0
60995,60995,49,1,7.1,0
60996,60996,49,0,7.5,0
60997,60997,58,0,4.5,1
60998,60998,42,1,8.8,0
60999,60999,62,0,7.6,0
61000,61000,51,0,5.9,0
61001,61001,54,1,6,0
61002,61002,45,1,5.3,0
61003,61003,42,0,5,0
61004,61004,46,1,3.9,0
61005,61005,62,0,4.9,1
61006,61006,44,1,6.7,0
61007,61007,58,1,2.8,0
61008,61008,45,0,6.5,0
61009,61009,49,1,10,1
61010,61010,47,1,6.1,1
61011,61011,55,1,6.8,1
61012,61012,35,1,9,0
61013,61013,53,1,5.4,0
61014,61014,50,0,3.3,0
61015,61015,44,0,7.8,0
61016,61016,44,1,4.4,1
61017,61017,44,1,8.7,0
61018,61018,49,1,8.3,0
61019,61019,40,1,4.3,0
61020,61020,35,1,6.6,0
61021,61021,44,1,6.9,0
61022,61022,50,1,7,0
61023,61023,40,1,7.9,0
61024,61024,51,1,7.8,1
61025,61025,57,1,4.3,0
61026,61026,45,1,3.9,0
61027,61027,46,0,6.8,0
61028,61028,39,1,7.2,0
61029,61029,49,1,6.9,1
61030,61030,41,1,6.6,0
61031,61031,39,1,8.3,1
61032,61032,50,0,5.7,1
61033,61033,52,1,8.5,1
61034,61034,45,1,8.9,0
61035,61035,47,1,7.5,1
61036,61036,43,1,7.8,1
61037,61037,54,1,8.7,0
61038,61038,43,0,9.4,0
61039,61039,49,1,5.6,0
61040,61040,45,0,4.4,0
61041,61041,45,1,6,0
61042,61042,53,1,5.6,0
61043,61043,45,1,6.5,1
61044,61044,50,1,5,1
61045,61045,56,1,1.8,1
61046,61046,39,0,4.1,0
61047,61047,50,1,4.4,1
61048,61048,47,1,6.7,0
61049,61049,48,1,8.8,1
61050,61050,41,1,6.5,0
61051,61051,48,1,5,0
61052,61052,59,0,7.5,1
61053,61053,49,1,3.7,1
61054,61054,52,1,5.5,0
61055,61055,35,1,4.9,1
61056,61056,48,1,2.5,1
61057,61057,40,1,9.4,1
61058,61058,47,1,7.1,0
61059,61059,53,1,2.1,1
61060,61060,45,1,8.3,0
61061,61061,38,1,7.4,1
61062,61062,42,1,4.8,0
61063,61063,47,1,6.2,0
61064,61064,47,0,7.5,1
61065,61065,38,0,9.2,0
61066,61066,40,1,5.6,1
61067,61067,48,1,8.6,1
61068,61068,47,1,6.9,1
61069,61069,41,0,9.5,0
61070,61070,50,1,7.2,1
61071,61071,50,1,7.6,0
61072,61072,43,0,4.3,0
61073,61073,56,0,4.4,1
61074,61074,40,1,6.8,0
61075,61075,53,1,6,0
61076,61076,52,1,4.6,0
61077,61077,41,0,8.5,0
61078,61078,49,1,6.3,0
61079,61079,53,0,5.7,1
61080,61080,46,1,5.6,0
61081,61081,53,1,5.7,0
61082,61082,56,0,6.4,1
61083,61083,45,0,7.7,0
61084,61084,41,1,5.7,1
61085,61085,51,1,5.8,1
61086,61086,54,1,7.2,0
61087,61087,46,0,9.6,0
61088,61088,44,0,4.2,0
61089,61089,47,1,4.7,1
61090,61090,44,0,5.3,0
61091,61091,42,0,5.9,0
61092,61092,41,1,3,0
61093,61093,53,0,6.7,0
61094,61094,45,1,8.5,0
61095,61095,49,1,6.3,1
61096,61096,46,0,6.6,0
61097,61097,49,1,1.7,0
61098,61098,50,1,4.8,0
61099,61099,55,0,8.2,1
61100,61100,44,1,9.2,0
61101,61101,38,0,5.6,0
61102,61102,44,1,10,0
61103,61103,56,1,9.1,0
61104,61104,35,1,7.1,0
61105,61105,48,1,7.7,0
61106,61106,44,0,9.2,0
61107,61107,51,1,4.6,0
61108,61108,48,1,7,0
61109,61109,44,1,3.6,0
61110,61110,40,1,9.2,0
61111,61111,53,0,9.5,1
61112,61112,41,1,6.4,1
61113,61113,47,1,7.4,1
61114,61114,43,0,6,0
61115,61115,40,1,7.7,0
61116,61116,52,1,8.1,0
61117,61117,47,1,7.1,0
61118,61118,49,1,6,0
61119,61119,38,1,5.7,0
61120,61120,44,0,5.4,0
61121,61121,39,1,4.5,1
61122,61122,50,1,3.7,0
61123,61123,43,1,4.9,0
61124,61124,47,1,4.7,0
61125,61125,50,1,6.8,0
61126,61126,53,1,3,1
61127,61127,53,1,7.8,0
61128,61128,35,1,7.4,0
61129,61129,42,1,5.3,0
61130,61130,48,1,2.2,0
61131,61131,48,1,5.5,0
61132,61132,49,0,6.7,1
61133,61133,39,1,7.5,0
61134,61134,41,0,7.9,0
61135,61135,40,1,8.1,0
61136,61136,46,1,5.7,0
61137,61137,49,1,7,0
61138,61138,54,1,6.5,1
61139,61139,46,1,5.4,0
61140,61140,52,1,7.1,0
61141,61141,42,0,5.2,0
61142,61142,48,1,6,1
61143,61143,56,1,6.2,0
61144,61144,50,1,6.1,0
61145,61145,51,1,10,0
61146,61146,47,0,8,0
61147,61147,49,1,6.5,0
61148,61148,43,0,2.5,0
61149,61149,42,1,5.8,0
61150,61150,52,0,7,0
61151,61151,51,1,7.8,0
61152,61152,36,1,7.4,0
61153,61153,45,0,9.1,0
61154,61154,37,1,5.4,0
61155,61155,49,1,5.3,0
61156,61156,49,1,7.1,1
61157,61157,47,0,2.3,1
61158,61158,56,1,6.8,1
61159,61159,46,1,7.4,1
61160,61160,40,1,6.8,0
61161,61161,48,1,5.7,1
61162,61162,45,0,5.1,0
61163,61163,45,1,9.3,1
61164,61164,49,0,6.3,1
61165,61165,50,1,8.8,0
61166,61166,50,1,7,1
61167,61167,46,1,6.2,0
61168,61168,47,0,10,0
61169,61169,45,1,3.9,0
61170,61170,51,0,6.8,1
61171,61171,44,1,6.8,0
61172,61172,54,0,5.5,1
61173,61173,35,1,4.3,0
61174,61174,43,1,4.9,0
61175,61175,38,0,8.7,1
61176,61176,38,1,4.6,1
61177,61177,45,1,8.7,0
61178,61178,54,0,5,0
61179,61179,47,0,8.5,0
61180,61180,38,1,6.3,1
61181,61181,42,1,6.5,0
61182,61182,48,1,5.2,0
61183,61183,54,1,7.5,1
61184,61184,54,1,6.8,0
61185,61185,52,0,7.4,0
61186,61186,53,1,5.8,0
61187,61187,46,1,5.6,0
61188,61188,51,1,6.6,0
61189,61189,41,1,7.2,0
61190,61190,47,1,8.8,0
61191,61191,54,1,5.4,0
61192,61192,46,1,6,1
61193,61193,46,1,10,0
61194,61194,40,1,6.2,1
61195,61195,52,1,5.6,1
61196,61196,49,0,8.7,1
61197,61197,49,1,7.4,1
61198,61198,48,1,10,0
61199,61199,45,1,3.3,0
61200,61200,49,1,8.1,0
61201,61201,50,1,10,0
61202,61202,54,1,5.9,1
61203,61203,43,1,3.5,0
61204,61204,52,0,4.6,0
61205,61205,42,1,4.6,0
61206,61206,48,0,5.8,0
61207,61207,42,1,5.8,0
61208,61208,44,1,6.1,1
61209,61209,51,1,5.8,1
61210,61210,51,0,5.4,1
61211,61211,45,1,5.3,0
61212,61212,44,1,5.4,0
61213,61213,47,0,4.3,0
61214,61214,48,1,8.5,1
61215,61215,36,0,3.6,0
61216,61216,42,1,6.5,0
61217,61217,49,1,1.8,1
61218,61218,51,0,7.3,0
61219,61219,44,1,5.4,1
61220,61220,46,1,7.3,0
61221,61221,62,0,7.1,0
61222,61222,50,0,6,0
61223,61223,46,1,4.1,0
61224,61224,52,1,4.9,0
61225,61225,45,1,8.3,0
61226,61226,46,0,9.2,0
61227,61227,50,1,5.3,1
61228,61228,52,1,6.6,0
61229,61229,50,0,7,1
61230,61230,45,0,6.1,0
61231,61231,48,1,9.9,1
61232,61232,39,0,7.8,1
61233,61233,41,1,7.6,0
61234,61234,52,1,4.3,0
61235,61235,39,0,4.8,1
61236,61236,43,1,7.4,0
61237,61237,45,1,9.2,0
61238,61238,41,1,5.5,1
61239,61239,45,1,8.1,0
61240,61240,54,1,5.3,0
61241,61241,47,1,4.5,0
61242,61242,49,1,4.5,0
61243,61243,42,1,6,1
61244,61244,40,1,5.5,1
61245,61245,49,1,6.8,1
61246,61246,46,1,7.8,0
61247,61247,56,1,5.6,1
61248,61248,48,0,4,0
61249,61249,53,1,10,0
61250,61250,51,0,6.4,1
61251,61251,51,1,4.7,0
61252,61252,38,0,6,0
61253,61253,50,1,7.1,1
61254,61254,52,1,6.6,1
61255,61255,48,0,10,0
61256,61256,49,1,7.1,0
61257,61257,44,0,5.1,0
61258,61258,47,1,7.6,0
61259,61259,42,1,10,0
61260,61260,41,0,3,0
61261,61261,43,0,1.6,0
61262,61262,45,1,4.8,1
61263,61263,56,1,7.3,0
61264,61264,50,1,7.2,0
61265,61265,47,1,5.6,1
61266,61266,50,1,5.7,0
61267,61267,53,1,7.8,1
61268,61268,49,1,5.2,0
61269,61269,48,1,6.8,0
61270,61270,54,0,8.1,0
61271,61271,54,1,6.4,0
61272,61272,49,0,5.5,0
61273,61273,45,0,2.7,1
61274,61274,44,1,3.3,0
61275,61275,39,0,8.4,0
61276,61276,49,0,8,0
61277,61277,49,0,5.6,1
61278,61278,46,0,7.2,1
61279,61279,39,0,6.2,0
61280,61280,41,1,6.1,0
61281,61281,52,0,6.7,1
61282,61282,40,0,8.1,0
61283,61283,47,1,7.4,1
61284,61284,55,1,7.9,1
61285,61285,50,1,5.2,1
61286,61286,47,1,4.9,0
61287,61287,48,0,5.8,1
61288,61288,53,0,4.7,1
61289,61289,40,1,7.6,0
61290,61290,48,1,7.3,0
61291,61291,50,1,6.6,0
61292,61292,38,1,3.3,1
61293,61293,39,1,7.3,0
61294,61294,58,1,7.4,1
61295,61295,50,1,6.1,0
61296,61296,39,1,2.7,0
61297,61297,47,0,6.5,0
61298,61298,56,0,6.7,1
61299,61299,47,1,5.7,0
61300,61300,49,1,5.9,0
61301,61301,51,1,6.4,1
61302,61302,55,1,10,1
61303,61303,45,0,6.7,0
61304,61304,50,1,8,0
61305,61305,61,1,6.2,0
61306,61306,35,1,9.7,1
61307,61307,55,1,6.5,1
61308,61308,52,1,6.9,0
61309,61309,49,0,7.3,1
61310,61310,43,0,5.7,0
61311,61311,50,1,4.8,0
61312,61312,46,1,7.3,0
61313,61313,40,1,7.4,0
61314,61314,44,1,5.5,0
61315,61315,45,1,7.2,0
61316,61316,45,1,10,0
61317,61317,56,0,6.4,0
61318,61318,53,1,9.4,1
61319,61319,53,1,7.7,1
61320,61320,37,1,7.2,0
61321,61321,48,1,9.4,0
61322,61322,43,1,5.2,0
61323,61323,50,1,7.9,0
61324,61324,49,0,7.5,1
61325,61325,43,1,6.8,0
61326,61326,57,1,5.3,1
61327,61327,38,1,4.4,0
61328,61328,46,1,1.8,0
61329,61329,51,1,8.1,0
61330,61330,42,1,4.2,1
61331,61331,51,1,5.9,1
61332,61332,45,0,7.2,1
61333,61333,35,1,6,1
61334,61334,46,1,4.6,1
61335,61335,49,1,7.1,1
61336,61336,48,1,6.1,0
61337,61337,46,1,9,0
61338,61338,45,0,2.3,1
61339,61339,48,1,8.2,0
61340,61340,39,1,7.7,0
61341,61341,52,1,5.5,0
61342,61342,49,0,5.2,0
61343,61343,45,0,5.4,1
61344,61344,46,1,6.5,0
61345,61345,50,1,5.3,1
61346,61346,47,1,4.2,0
61347,61347,48,1,3.7,0
61348,61348,49,1,7.6,0
61349,61349,58,0,5.6,0
61350,61350,41,1,4.5,0
61351,61351,47,1,4.8,0
61352,61352,37,0,8.3,0
61353,61353,44,1,5.4,0
61354,61354,49,1,10,0
61355,61355,42,1,5.2,0
61356,61356,47,1,8.2,1
61357,61357,42,1,6.1,1
61358,61358,54,1,8.3,1
61359,61359,44,1,6.8,0
61360,61360,45,0,7.1,0
61361,61361,51,1,5.3,0
61362,61362,38,1,3.6,0
61363,61363,42,1,8.2,0
61364,61364,46,1,7.2,1
61365,61365,42,0,8,0
61366,61366,52,1,8.2,0
61367,61367,49,0,5.4,0
61368,61368,50,1,7.2,0
61369,61369,45,1,1,0
61370,61370,50,1,7.6,1
61371,61371,55,1,8.6,0
61372,61372,45,1,7.4,0
61373,61373,44,1,7.3,0
61374,61374,38,0,9.6,1
61375,61375,47,1,6.8,1
61376,61376,50,1,4.7,0
61377,61377,38,1,3.8,0
61378,61378,50,1,7,0
61379,61379,49,1,4,0
61380,61380,58,1,8.6,0
61381,61381,47,1,4.9,0
61382,61382,40,1,7.1,0
61383,61383,43,1,5.8,0
61384,61384,46,1,6.4,0
61385,61385,45,1,7.7,0
61386,61386,57,1,6.8,0
61387,61387,53,0,6.3,1
61388,61388,49,1,8.4,0
61389,61389,49,1,2,0
61390,61390,48,0,5.4,0
61391,61391,46,1,4,1
61392,61392,48,1,6.7,0
61393,61393,42,0,5.9,1
61394,61394,49,1,6.2,0
61395,61395,50,0,6.5,0
61396,61396,54,1,9,1
61397,61397,38,1,9.9,1
61398,61398,50,1,7.3,1
61399,61399,44,1,4.5,0
61400,61400,50,1,6.9,0
61401,61401,39,1,9.8,0
61402,61402,38,1,5,1
61403,61403,46,0,6.7,0
61404,61404,52,1,7.9,0
61405,61405,55,0,5.5,0
61406,61406,41,1,5.1,0
61407,61407,55,0,7.7,1
61408,61408,36,1,4.9,1
61409,61409,49,1,6.8,0
61410,61410,43,1,9.4,0
61411,61411,41,1,6.7,1
61412,61412,53,0,6.9,1
61413,61413,48,1,3.1,0
61414,61414,37,1,7.2,0
61415,61415,51,0,6.9,0
61416,61416,47,0,9.5,1
61417,61417,47,0,4.1,1
61418,61418,42,1,7.1,0
61419,61419,49,1,7.2,0
61420,61420,50,0,8.3,1
61421,61421,40,1,4,0
61422,61422,47,1,7.9,1
61423,61423,38,1,6.5,0
61424,61424,56,1,5.1,1
61425,61425,47,1,6.7,0
61426,61426,56,0,5.3,1
61427,61427,38,1,4.3,0
61428,61428,41,1,7.4,1
61429,61429,52,1,4.3,0
61430,61430,35,1,6,1
61431,61431,61,1,8.6,0
61432,61432,43,1,5.8,1
61433,61433,37,0,6,0
61434,61434,44,1,6.5,0
61435,61435,48,1,6.3,0
61436,61436,45,1,5.3,0
61437,61437,37,1,5.2,1
61438,61438,49,0,8.4,0
61439,61439,46,1,5.6,0
61440,61440,40,1,3.5,0
61441,61441,45,1,6.9,0
61442,61442,57,1,6,1
61443,61443,48,0,5.2,0
61444,61444,53,1,7.5,0
61445,61445,39,1,9.5,1
61446,61446,44,1,5,0
61447,61447,40,0,8.8,0
61448,61448,51,1,5.8,0
61449,61449,54,1,5,1
61450,61450,49,1,5.4,0
61451,61451,48,0,7,0
61452,61452,52,1,8.6,0
61453,61453,41,0,6.8,0
61454,61454,48,0,5.4,0
61455,61455,46,1,6.7,0
61456,61456,40,0,6.7,0
61457,61457,41,1,5.9,0
61458,61458,60,0,8.5,1
61459,61459,41,1,7.3,1
61460,61460,50,0,5.1,1
61461,61461,48,1,4.9,0
61462,61462,45,0,4.7,0
61463,61463,49,1,10,0
61464,61464,44,1,4.5,0
61465,61465,44,1,8.2,0
61466,61466,50,1,5.2,0
61467,61467,47,1,4.6,0
61468,61468,39,1,6.4,0
61469,61469,55,0,5.6,1
61470,61470,50,0,6.7,0
61471,61471,45,1,5.1,0
61472,61472,42,0,4.5,0
61473,61473,53,0,6.4,1
61474,61474,51,0,10,0
61475,61475,48,0,4.9,1
61476,61476,41,1,5.1,1
61477,61477,46,0,7.4,1
61478,61478,40,0,5.9,0
61479,61479,46,1,5.5,0
61480,61480,47,1,5.7,1
61481,61481,42,1,1.5,0
61482,61482,41,0,7.6,0
61483,61483,40,1,7.3,0
61484,61484,48,0,7.7,1
61485,61485,49,1,4.5,0
61486,61486,43,1,8.8,0
61487,61487,49,1,9.9,1
61488,61488,49,0,8.7,0
61489,61489,55,1,7.7,1
61490,61490,53,0,8.8,0
61491,61491,46,1,6.2,0
61492,61492,50,1,5.8,1
61493,61493,42,1,5.9,0
61494,61494,49,0,6.5,0
61495,61495,44,1,7.3,0
61496,61496,43,1,6.5,0
61497,61497,43,1,9.1,1
61498,61498,52,0,7.7,0
61499,61499,46,1,6.3,0
61500,61500,46,1,8.1,1
61501,61501,43,1,2.1,0
61502,61502,52,0,6.4,0
61503,61503,42,0,5.6,1
61504,61504,49,1,6.9,0
61505,61505,39,1,5,0
61506,61506,50,1,5.8,0
61507,61507,38,0,5.6,0
61508,61508,47,1,8.6,1
61509,61509,47,1,8.9,0
61510,61510,46,1,7.9,0
61511,61511,52,0,5.6,0
61512,61512,44,1,6.7,0
61513,61513,44,0,5.6,1
61514,61514,41,1,3.7,0
61515,61515,56,1,7.8,0
61516,61516,58,0,4.1,1
61517,61517,52,0,3.1,0
61518,61518,59,1,6.1,1
61519,61519,35,1,9.2,1
61520,61520,49,0,7.8,1
61521,61521,47,1,5.3,0
61522,61522,45,1,7.7,0
61523,61523,43,0,7.6,0
61524,61524,42,1,5,0
61525,61525,38,1,7.4,1
61526,61526,47,1,8.2,1
61527,61527,39,1,8,0
61528,61528,46,1,7.4,0
61529,61529,45,1,6.1,1
61530,61530,52,1,8.4,1
61531,61531,49,0,6.6,0
61532,61532,55,1,6.6,0
61533,61533,45,0,5.9,0
61534,61534,46,0,8,0
61535,61535,46,0,1.1,0
61536,61536,46,1,6.4,0
61537,61537,52,0,3.8,0
61538,61538,41,1,5.8,0
61539,61539,44,0,4.1,1
61540,61540,41,1,9.5,0
61541,61541,51,0,7.7,1
61542,61542,60,0,9.5,0
61543,61543,47,0,4.1,0
61544,61544,39,1,7.7,0
61545,61545,45,1,4.9,0
61546,61546,50,0,7.3,0
61547,61547,44,1,6.5,0
61548,61548,48,1,7.3,0
61549,61549,51,1,6.3,0
61550,61550,47,1,5.5,0
61551,61551,45,1,5.5,0
61552,61552,45,1,4.3,1
61553,61553,45,0,8.3,0
61554,61554,54,0,5.2,1
61555,61555,56,1,4.6,0
61556,61556,46,0,5,0
61557,61557,41,1,6.1,1
61558,61558,55,1,7,0
61559,61559,41,1,6.6,1
61560,61560,47,1,6.6,1
61561,61561,48,1,7.5,0
61562,61562,49,1,5.2,0
61563,61563,52,1,5.8,1
61564,61564,43,1,5.4,0
61565,61565,41,1,5.4,0
61566,61566,55,0,7.6,0
61567,61567,44,1,8.6,0
61568,61568,46,1,2.5,0
61569,61569,55,0,8.6,1
61570,61570,37,0,5.1,1
61571,61571,47,1,10,0
61572,61572,47,1,6.3,1
61573,61573,42,1,9.1,1
61574,61574,43,1,5.7,1
61575,61575,46,1,6.5,0
61576,61576,43,1,1.7,0
61577,61577,35,1,7.9,0
61578,61578,50,0,6,0
61579,61579,50,0,8.2,0
61580,61580,55,0,7.4,0
61581,61581,49,1,5.7,0
61582,61582,44,0,4.1,0
61583,61583,49,1,8.6,0
61584,61584,36,1,4.9,0
61585,61585,40,0,5,0
61586,61586,40,1,7.5,0
61587,61587,44,1,7.8,1
61588,61588,48,1,6.4,0
61589,61589,51,1,7,0
61590,61590,48,1,5.6,1
61591,61591,52,1,5.9,0
61592,61592,50,0,3.2,0
61593,61593,47,1,4.5,0
61594,61594,44,0,8.3,0
61595,61595,46,1,8.7,1
61596,61596,43,1,7.4,0
61597,61597,50,0,5,0
61598,61598,40,1,7.3,0
61599,61599,39,1,6.7,0
61600,61600,55,1,6.2,1
61601,61601,49,0,6.6,1
61602,61602,48,1,5.6,0
61603,61603,45,0,3,0
61604,61604,38,1,7.7,0
61605,61605,43,0,6.5,0
61606,61606,43,1,4.8,0
61607,61607,44,1,6.2,0
61608,61608,45,1,7.5,1
61609,61609,42,1,7.5,0
61610,61610,53,1,10,0
61611,61611,49,1,8.6,1
61612,61612,49,1,6.7,1
61613,61613,53,1,6.8,1
61614,61614,40,1,6.4,0
61615,61615,57,1,4.3,1
61616,61616,47,1,8,0
61617,61617,46,1,4.4,1
61618,61618,53,1,6.6,0
61619,61619,43,1,7.3,1
61620,61620,47,1,3.8,0
61621,61621,44,1,4.3,0
61622,61622,42,1,7.1,0
61623,61623,54,1,4.8,0
61624,61624,44,1,5.7,0
61625,61625,49,1,5.4,0
61626,61626,54,1,9,1
61627,61627,53,1,8.3,1
61628,61628,48,1,6.4,0
61629,61629,45,1,5,0
61630,61630,50,1,6.9,1
61631,61631,45,1,5.6,0
61632,61632,45,1,4.6,1
61633,61633,53,0,4.5,0
61634,61634,50,1,9.1,0
61635,61635,38,1,4.1,0
61636,61636,56,1,8.3,0
61637,61637,55,1,5.2,0
61638,61638,43,1,7.6,0
61639,61639,43,1,5,0
61640,61640,52,1,5.6,0
61641,61641,50,1,7.1,0
61642,61642,49,1,10,1
61643,61643,41,1,8.3,1
61644,61644,48,0,5.2,1
61645,61645,52,0,8.7,1
61646,61646,47,1,6.9,0
61647,61647,50,1,5.7,0
61648,61648,38,1,5.9,0
61649,61649,49,1,6.4,0
61650,61650,56,0,6.6,0
61651,61651,41,1,9.8,0
