job_profiles_id,employee_id,job_role,seniority_level,years_experience,work_mode,salary_usd
63736,63736,Full Stack Developer,Mid,14,On-site,85546
63737,63737,Cybersecurity Engineer,Principal,1,On-site,144973
63738,63738,Data Scientist,Senior,5,On-site,97295
63739,63739,DevOps Engineer,Junior,13,On-site,63457
63740,63740,ML Engineer,Mid,6,Remote,81068
63741,63741,Software Engineer,Junior,7,On-site,69720
63742,63742,ML Engineer,Lead,3,On-site,162624
63743,63743,Cloud Engineer,Senior,9,Hybrid,40000
63744,63744,ML Engineer,Senior,1,Hybrid,167433
63745,63745,Data Scientist,Senior,13,Hybrid,161908
63746,63746,Frontend Developer,Manager,3,On-site,136992
63747,63747,Cloud Engineer,Mid,10,Hybrid,91335
63748,63748,Frontend Developer,Mid,20,Remote,64781
63749,63749,Backend Developer,Lead,12,Hybrid,164150
63750,63750,Cybersecurity Engineer,Senior,9,Hybrid,40000
63751,63751,Data Scientist,Senior,14,Hybrid,90323
63752,63752,Full Stack Developer,Mid,3,Hybrid,66076
63753,63753,DevOps Engineer,Junior,1,Remote,40000
63754,63754,Backend Developer,Junior,3,Remote,71575
63755,63755,Frontend Developer,Senior,16,On-site,98737
63756,63756,Software Engineer,Senior,16,On-site,136154
63757,63757,Full Stack Developer,Senior,6,Remote,40000
63758,63758,Data Analyst,Manager,7,On-site,116774
63759,63759,Frontend Developer,Mid,13,Hybrid,40000
63760,63760,Data Analyst,Lead,25,Remote,96395
63761,63761,Data Analyst,Junior,7,Hybrid,56693
63762,63762,Data Analyst,Mid,17,On-site,54475
63763,63763,Cloud Engineer,Mid,11,Hybrid,103267
63764,63764,Data Scientist,Manager,12,Remote,153597
63765,63765,Data Scientist,Lead,15,Hybrid,70870
63766,63766,Frontend Developer,Lead,10,Remote,104707
63767,63767,Cybersecurity Engineer,Junior,10,Hybrid,40000
63768,63768,Full Stack Developer,Mid,6,Remote,100104
63769,63769,Software Engineer,Junior,9,Hybrid,61386
63770,63770,Data Scientist,Junior,16,Hybrid,59170
63771,63771,Product Manager,Lead,17,Remote,137729
63772,63772,Software Engineer,Junior,18,Hybrid,63345
63773,63773,Data Scientist,Manager,5,Hybrid,197965
63774,63774,Software Engineer,Mid,6,Hybrid,93634
63775,63775,Cybersecurity Engineer,Manager,1,Hybrid,128802
63776,63776,Cybersecurity Engineer,Junior,9,Hybrid,40000
63777,63777,Backend Developer,Principal,16,Remote,68292
63778,63778,Backend Developer,Lead,3,Remote,140030
63779,63779,DevOps Engineer,Junior,9,Hybrid,66630
63780,63780,Software Engineer,Senior,13,Remote,40000
63781,63781,Full Stack Developer,Manager,8,Remote,144294
63782,63782,Full Stack Developer,Junior,10,Hybrid,75509
63783,63783,DevOps Engineer,Mid,15,On-site,73554
63784,63784,Product Manager,Manager,11,Remote,40150
63785,63785,Software Engineer,Senior,3,Hybrid,118384
63786,63786,Frontend Developer,Junior,10,Hybrid,40000
63787,63787,Backend Developer,Mid,11,Hybrid,97051
63788,63788,Data Analyst,Senior,25,Hybrid,40000
63789,63789,DevOps Engineer,Lead,21,Remote,107929
63790,63790,DevOps Engineer,Lead,25,Hybrid,122303
63791,63791,Data Scientist,Manager,1,On-site,171824
63792,63792,DevOps Engineer,Junior,17,Remote,57375
63793,63793,Backend Developer,Senior,21,Remote,121835
63794,63794,Full Stack Developer,Junior,8,Hybrid,76305
63795,63795,DevOps Engineer,Manager,3,Remote,123046
63796,63796,QA Engineer,Mid,13,Remote,81273
63797,63797,DevOps Engineer,Principal,8,On-site,133451
63798,63798,Cybersecurity Engineer,Manager,1,Hybrid,171630
63799,63799,DevOps Engineer,Junior,3,Hybrid,78347
63800,63800,DevOps Engineer,Senior,0,Remote,44206
63801,63801,Product Manager,Mid,11,Hybrid,40000
63802,63802,Backend Developer,Lead,13,Remote,105885
63803,63803,Software Engineer,Senior,3,Hybrid,129055
63804,63804,Data Scientist,Senior,11,Hybrid,114900
63805,63805,ML Engineer,Senior,13,On-site,109544
63806,63806,Data Scientist,Mid,12,Hybrid,90266
63807,63807,Backend Developer,Junior,16,On-site,56337
63808,63808,Product Manager,Manager,9,Hybrid,196754
63809,63809,Backend Developer,Mid,15,On-site,40000
63810,63810,QA Engineer,Manager,12,Hybrid,91238
63811,63811,Product Manager,Mid,0,On-site,101376
63812,63812,Cloud Engineer,Junior,22,On-site,59559
63813,63813,Cybersecurity Engineer,Lead,2,On-site,107692
63814,63814,Data Scientist,Manager,10,Remote,186030
63815,63815,DevOps Engineer,Mid,25,Remote,65651
63816,63816,ML Engineer,Manager,12,On-site,183486
63817,63817,Product Manager,Junior,5,Hybrid,80710
63818,63818,ML Engineer,Lead,11,On-site,176348
63819,63819,Frontend Developer,Junior,9,Hybrid,40000
63820,63820,Full Stack Developer,Mid,9,Hybrid,40000
63821,63821,Data Scientist,Junior,6,On-site,71741
63822,63822,ML Engineer,Senior,0,Hybrid,40000
63823,63823,Data Analyst,Junior,0,Remote,40000
63824,63824,Full Stack Developer,Junior,3,Hybrid,40000
63825,63825,Product Manager,Junior,18,Remote,56772
63826,63826,DevOps Engineer,Mid,0,On-site,70755
63827,63827,Software Engineer,Junior,10,On-site,49346
63828,63828,ML Engineer,Mid,20,On-site,40000
63829,63829,Software Engineer,Senior,13,Hybrid,108885
63830,63830,Backend Developer,Senior,19,Hybrid,117895
63831,63831,QA Engineer,Junior,3,On-site,40000
63832,63832,DevOps Engineer,Principal,13,Hybrid,182382
63833,63833,Frontend Developer,Mid,20,Remote,80112
63834,63834,Data Analyst,Senior,19,Hybrid,116425
63835,63835,Software Engineer,Mid,12,Remote,95240
63836,63836,DevOps Engineer,Junior,0,Hybrid,40000
63837,63837,Backend Developer,Mid,15,Hybrid,98693
63838,63838,Data Scientist,Senior,12,On-site,107913
63839,63839,Frontend Developer,Mid,8,Remote,75663
63840,63840,ML Engineer,Senior,4,Hybrid,137971
63841,63841,DevOps Engineer,Mid,13,On-site,97648
63842,63842,Data Analyst,Lead,2,Hybrid,92740
63843,63843,Software Engineer,Senior,5,On-site,119559
63844,63844,Frontend Developer,Senior,17,On-site,71397
63845,63845,Data Scientist,Senior,16,Hybrid,95224
63846,63846,Software Engineer,Manager,11,Remote,40000
63847,63847,Data Analyst,Mid,5,Remote,78979
63848,63848,Software Engineer,Senior,0,Hybrid,91465
63849,63849,DevOps Engineer,Senior,3,Remote,108592
63850,63850,Software Engineer,Mid,16,On-site,65940
63851,63851,Data Analyst,Senior,6,Hybrid,81890
63852,63852,Cybersecurity Engineer,Manager,9,Remote,179199
63853,63853,Software Engineer,Junior,10,On-site,56803
63854,63854,Full Stack Developer,Senior,13,Hybrid,40000
63855,63855,Software Engineer,Senior,2,On-site,130333
63856,63856,Frontend Developer,Mid,5,Hybrid,80005
63857,63857,Full Stack Developer,Mid,13,On-site,70073
63858,63858,Data Analyst,Mid,11,Hybrid,73126
63859,63859,DevOps Engineer,Principal,18,Hybrid,173065
63860,63860,Product Manager,Mid,15,Remote,40000
63861,63861,Full Stack Developer,Manager,4,Hybrid,148488
63862,63862,Data Scientist,Junior,0,Hybrid,49108
63863,63863,Software Engineer,Mid,9,Hybrid,78729
63864,63864,Software Engineer,Senior,2,Remote,40000
63865,63865,Backend Developer,Manager,12,On-site,141307
63866,63866,DevOps Engineer,Mid,18,Remote,84427
63867,63867,Cybersecurity Engineer,Mid,3,On-site,64137
63868,63868,Full Stack Developer,Lead,12,On-site,45192
63869,63869,Backend Developer,Manager,14,On-site,132525
63870,63870,Backend Developer,Manager,11,Hybrid,108104
63871,63871,Cybersecurity Engineer,Lead,10,On-site,173631
63872,63872,Backend Developer,Senior,0,On-site,98965
63873,63873,Software Engineer,Principal,9,Remote,165082
63874,63874,Software Engineer,Senior,9,Hybrid,135629
63875,63875,Software Engineer,Mid,18,Remote,82373
63876,63876,DevOps Engineer,Junior,17,On-site,40000
63877,63877,ML Engineer,Senior,3,On-site,112537
63878,63878,Frontend Developer,Manager,0,On-site,102186
63879,63879,Product Manager,Senior,1,Hybrid,42346
63880,63880,ML Engineer,Mid,21,Hybrid,96227
63881,63881,Software Engineer,Junior,9,Hybrid,54668
63882,63882,Data Analyst,Lead,1,Remote,124136
63883,63883,Full Stack Developer,Senior,1,Hybrid,115732
63884,63884,Product Manager,Manager,10,Hybrid,171915
63885,63885,Software Engineer,Principal,9,Hybrid,180711
63886,63886,ML Engineer,Manager,23,Hybrid,144388
63887,63887,Full Stack Developer,Senior,8,Remote,83881
63888,63888,Full Stack Developer,Mid,14,On-site,70769
63889,63889,Software Engineer,Junior,8,Remote,40000
63890,63890,Full Stack Developer,Principal,17,On-site,131191
63891,63891,Product Manager,Manager,24,Hybrid,44170
63892,63892,ML Engineer,Senior,12,Hybrid,43775
63893,63893,Software Engineer,Manager,24,On-site,139611
63894,63894,Data Scientist,Junior,15,Hybrid,79018
63895,63895,Data Scientist,Junior,0,Remote,40000
63896,63896,ML Engineer,Senior,3,Hybrid,127903
63897,63897,Data Analyst,Mid,14,Remote,86052
63898,63898,Data Analyst,Junior,3,Hybrid,61897
63899,63899,Product Manager,Junior,9,On-site,53847
63900,63900,Software Engineer,Manager,4,Hybrid,142700
63901,63901,Product Manager,Junior,17,Hybrid,53609
63902,63902,Product Manager,Senior,21,Hybrid,41074
63903,63903,Data Scientist,Junior,4,Remote,40000
63904,63904,Software Engineer,Senior,7,Hybrid,107720
63905,63905,Software Engineer,Junior,17,Hybrid,55090
63906,63906,Frontend Developer,Mid,17,On-site,70298
63907,63907,Full Stack Developer,Junior,0,On-site,73212
63908,63908,Software Engineer,Principal,14,Remote,42580
63909,63909,QA Engineer,Senior,11,Hybrid,97115
63910,63910,ML Engineer,Junior,11,On-site,40000
63911,63911,Cloud Engineer,Manager,1,Remote,55190
63912,63912,Frontend Developer,Senior,5,On-site,103213
63913,63913,ML Engineer,Mid,0,Remote,118103
63914,63914,Product Manager,Principal,5,On-site,169823
63915,63915,Software Engineer,Mid,1,Hybrid,90120
63916,63916,ML Engineer,Mid,4,Remote,102060
63917,63917,Software Engineer,Mid,13,Remote,83403
63918,63918,Data Scientist,Junior,2,Hybrid,40000
63919,63919,Software Engineer,Manager,15,Remote,155412
63920,63920,DevOps Engineer,Junior,22,Hybrid,41554
63921,63921,ML Engineer,Manager,13,Remote,45079
63922,63922,Data Scientist,Lead,13,Remote,97276
63923,63923,Data Scientist,Senior,0,Hybrid,132161
63924,63924,Data Scientist,Junior,12,Hybrid,54899
63925,63925,ML Engineer,Mid,0,Hybrid,109159
63926,63926,Software Engineer,Manager,0,On-site,130119
63927,63927,Software Engineer,Senior,0,Remote,40000
63928,63928,DevOps Engineer,Senior,6,Hybrid,54335
63929,63929,Product Manager,Mid,8,Remote,74741
63930,63930,Data Scientist,Mid,6,Hybrid,101369
63931,63931,ML Engineer,Mid,1,On-site,82376
63932,63932,Data Analyst,Junior,11,On-site,65253
63933,63933,Software Engineer,Mid,4,Remote,100453
63934,63934,Data Analyst,Mid,8,Remote,47941
63935,63935,Data Analyst,Junior,10,Hybrid,40000
63936,63936,Data Analyst,Junior,0,Remote,40000
63937,63937,Software Engineer,Mid,5,Hybrid,99362
63938,63938,Data Analyst,Mid,13,Hybrid,54360
63939,63939,Backend Developer,Junior,14,On-site,46563
63940,63940,DevOps Engineer,Principal,0,On-site,43272
63941,63941,Cybersecurity Engineer,Lead,5,On-site,128289
63942,63942,Full Stack Developer,Mid,7,Remote,96374
63943,63943,Frontend Developer,Senior,19,Hybrid,40000
63944,63944,Data Scientist,Lead,13,On-site,137531
63945,63945,ML Engineer,Junior,0,Remote,77363
63946,63946,Cybersecurity Engineer,Mid,14,Hybrid,83905
63947,63947,ML Engineer,Senior,16,On-site,159320
63948,63948,Full Stack Developer,Lead,11,Hybrid,151411
63949,63949,Frontend Developer,Lead,5,Remote,43323
63950,63950,Backend Developer,Mid,13,Remote,40000
63951,63951,Data Scientist,Senior,10,Hybrid,170031
63952,63952,Backend Developer,Principal,7,On-site,46705
63953,63953,Software Engineer,Mid,14,Hybrid,40000
63954,63954,Cybersecurity Engineer,Lead,9,Hybrid,122701
63955,63955,Backend Developer,Senior,12,On-site,117691
63956,63956,Product Manager,Junior,16,Hybrid,73477
63957,63957,Data Scientist,Senior,3,On-site,106740
63958,63958,ML Engineer,Mid,0,On-site,132949
63959,63959,Data Analyst,Manager,11,Hybrid,40000
63960,63960,DevOps Engineer,Senior,19,Hybrid,91305
63961,63961,ML Engineer,Junior,1,Remote,59068
63962,63962,Cloud Engineer,Junior,13,Hybrid,76990
63963,63963,ML Engineer,Mid,8,Remote,82300
63964,63964,DevOps Engineer,Junior,3,Remote,67819
63965,63965,ML Engineer,Senior,5,Hybrid,126932
63966,63966,Data Scientist,Junior,16,Hybrid,40000
63967,63967,Frontend Developer,Mid,14,Hybrid,84028
63968,63968,Software Engineer,Lead,3,On-site,144156
63969,63969,Product Manager,Principal,13,On-site,170999
63970,63970,Software Engineer,Principal,18,Remote,120467
63971,63971,Software Engineer,Junior,14,Remote,61557
63972,63972,Software Engineer,Mid,1,On-site,106523
63973,63973,Software Engineer,Mid,11,Hybrid,40000
63974,63974,Software Engineer,Manager,0,Remote,102692
63975,63975,Data Scientist,Mid,14,On-site,70102
63976,63976,Data Scientist,Mid,6,Hybrid,67943
63977,63977,Software Engineer,Lead,12,Remote,40000
63978,63978,Software Engineer,Mid,4,Remote,61190
63979,63979,Data Analyst,Mid,0,Hybrid,40000
63980,63980,Software Engineer,Senior,10,Hybrid,40000
63981,63981,Backend Developer,Mid,11,Hybrid,52587
63982,63982,Cloud Engineer,Mid,17,Remote,73307
63983,63983,Full Stack Developer,Senior,4,Remote,92620
63984,63984,Product Manager,Mid,1,On-site,76511
63985,63985,Software Engineer,Senior,16,Remote,119007
63986,63986,Data Scientist,Manager,17,Hybrid,184927
63987,63987,Frontend Developer,Senior,5,On-site,95326
63988,63988,Full Stack Developer,Lead,12,Hybrid,114841
63989,63989,Backend Developer,Junior,7,Hybrid,40000
63990,63990,DevOps Engineer,Junior,24,On-site,40000
63991,63991,Cybersecurity Engineer,Manager,6,Remote,173722
63992,63992,Software Engineer,Mid,10,Hybrid,80980
63993,63993,Frontend Developer,Senior,1,Hybrid,133277
63994,63994,ML Engineer,Lead,22,Hybrid,131432
63995,63995,Backend Developer,Mid,4,Hybrid,40000
63996,63996,Software Engineer,Mid,20,Remote,101269
63997,63997,Data Scientist,Mid,3,Hybrid,40000
63998,63998,Product Manager,Senior,8,Hybrid,141393
63999,63999,Cloud Engineer,Lead,4,Remote,43455
64000,64000,Backend Developer,Mid,2,On-site,93934
64001,64001,ML Engineer,Junior,8,Remote,56891
64002,64002,Software Engineer,Mid,6,On-site,101735
64003,64003,Backend Developer,Mid,4,Hybrid,67720
64004,64004,Software Engineer,Senior,0,Remote,105826
64005,64005,ML Engineer,Senior,12,Hybrid,172535
64006,64006,Software Engineer,Principal,3,Hybrid,91199
64007,64007,Software Engineer,Mid,8,Remote,40000
64008,64008,Software Engineer,Senior,0,Hybrid,92438
64009,64009,Backend Developer,Mid,17,Remote,89968
64010,64010,DevOps Engineer,Principal,15,On-site,98747
64011,64011,Frontend Developer,Mid,14,Remote,66978
64012,64012,Product Manager,Mid,7,Remote,40000
64013,64013,Cybersecurity Engineer,Mid,4,Remote,40000
64014,64014,DevOps Engineer,Senior,10,Hybrid,40000
64015,64015,ML Engineer,Lead,9,Hybrid,125590
64016,64016,Cybersecurity Engineer,Manager,13,On-site,151524
64017,64017,ML Engineer,Lead,11,Hybrid,44478
64018,64018,QA Engineer,Mid,0,Hybrid,55187
64019,64019,Frontend Developer,Manager,12,Hybrid,94444
64020,64020,Full Stack Developer,Mid,12,Remote,58943
64021,64021,Frontend Developer,Senior,5,Hybrid,95508
64022,64022,Frontend Developer,Mid,2,Hybrid,88979
64023,64023,Frontend Developer,Senior,10,Hybrid,40000
64024,64024,Product Manager,Junior,12,On-site,40000
64025,64025,Data Scientist,Mid,4,Remote,73159
64026,64026,ML Engineer,Junior,9,Hybrid,94783
64027,64027,Software Engineer,Manager,12,Hybrid,117981
64028,64028,Product Manager,Senior,16,Remote,40000
64029,64029,DevOps Engineer,Senior,9,Remote,136309
64030,64030,Frontend Developer,Junior,0,On-site,40000
64031,64031,Cloud Engineer,Senior,11,Remote,40000
64032,64032,Software Engineer,Mid,0,On-site,69656
64033,64033,ML Engineer,Mid,4,Hybrid,93347
64034,64034,Backend Developer,Senior,0,On-site,84249
64035,64035,Software Engineer,Manager,9,Remote,40000
64036,64036,Product Manager,Junior,0,Hybrid,40000
64037,64037,Software Engineer,Mid,17,Hybrid,115191
64038,64038,Software Engineer,Lead,0,On-site,118581
64039,64039,Software Engineer,Mid,2,Hybrid,63428
64040,64040,ML Engineer,Junior,9,Remote,40000
64041,64041,Data Scientist,Mid,0,Remote,90118
64042,64042,Software Engineer,Manager,19,On-site,50609
64043,64043,Frontend Developer,Manager,3,Hybrid,40000
64044,64044,Data Analyst,Mid,19,Hybrid,84011
64045,64045,Data Analyst,Mid,10,Hybrid,70318
64046,64046,Software Engineer,Mid,13,Remote,56972
64047,64047,Data Scientist,Manager,7,Hybrid,166130
64048,64048,Product Manager,Senior,25,Hybrid,112655
64049,64049,Software Engineer,Mid,4,Remote,64981
64050,64050,Full Stack Developer,Manager,0,Hybrid,114185
64051,64051,Software Engineer,Lead,10,Remote,115842
64052,64052,Frontend Developer,Mid,6,Remote,74154
64053,64053,Software Engineer,Manager,8,Hybrid,121699
64054,64054,Software Engineer,Manager,7,Hybrid,47756
64055,64055,Full Stack Developer,Manager,5,Hybrid,65438
64056,64056,DevOps Engineer,Junior,7,Hybrid,72974
64057,64057,ML Engineer,Lead,13,Hybrid,174980
64058,64058,Full Stack Developer,Mid,5,Hybrid,73682
64059,64059,Cloud Engineer,Mid,6,On-site,106484
64060,64060,Software Engineer,Senior,5,Remote,40000
64061,64061,Software Engineer,Principal,19,Hybrid,49286
64062,64062,Cybersecurity Engineer,Manager,20,Hybrid,162125
64063,64063,Full Stack Developer,Manager,1,Remote,46139
64064,64064,Frontend Developer,Junior,9,On-site,58390
64065,64065,Full Stack Developer,Mid,3,Hybrid,40000
64066,64066,Software Engineer,Junior,0,Remote,49750
64067,64067,Software Engineer,Senior,0,Hybrid,110867
64068,64068,DevOps Engineer,Mid,8,Hybrid,73349
64069,64069,Cybersecurity Engineer,Junior,8,On-site,68446
64070,64070,QA Engineer,Mid,18,Hybrid,57540
64071,64071,Product Manager,Manager,17,On-site,129627
64072,64072,Full Stack Developer,Senior,13,On-site,114392
64073,64073,Data Scientist,Junior,15,Hybrid,61180
64074,64074,Full Stack Developer,Mid,16,Hybrid,82633
64075,64075,Frontend Developer,Mid,15,On-site,77560
64076,64076,Data Analyst,Principal,20,On-site,144499
64077,64077,Software Engineer,Mid,0,On-site,40000
64078,64078,DevOps Engineer,Lead,6,On-site,128261
64079,64079,Data Analyst,Manager,4,Remote,136410
64080,64080,Frontend Developer,Mid,2,On-site,58955
64081,64081,ML Engineer,Junior,5,Hybrid,81147
64082,64082,Software Engineer,Mid,21,On-site,102391
64083,64083,Software Engineer,Lead,14,On-site,165847
64084,64084,Full Stack Developer,Senior,17,On-site,84758
64085,64085,Frontend Developer,Junior,9,Remote,40000
64086,64086,Data Analyst,Junior,10,Hybrid,43248
64087,64087,ML Engineer,Mid,10,On-site,80751
64088,64088,Data Analyst,Junior,12,Remote,52670
64089,64089,Backend Developer,Senior,11,Hybrid,40000
64090,64090,Cybersecurity Engineer,Lead,25,Remote,52225
64091,64091,Full Stack Developer,Lead,13,Hybrid,169212
64092,64092,Cybersecurity Engineer,Lead,3,On-site,41856
64093,64093,Software Engineer,Mid,5,On-site,82674
64094,64094,DevOps Engineer,Junior,13,Hybrid,73315
64095,64095,Data Scientist,Mid,13,On-site,103362
64096,64096,Software Engineer,Mid,17,On-site,40000
64097,64097,Full Stack Developer,Mid,13,On-site,66625
64098,64098,Software Engineer,Mid,1,On-site,40000
64099,64099,Product Manager,Mid,20,Hybrid,86121
64100,64100,Software Engineer,Mid,19,Remote,109258
64101,64101,Data Scientist,Mid,7,Remote,59802
64102,64102,Software Engineer,Mid,12,On-site,40000
64103,64103,ML Engineer,Junior,11,Hybrid,62898
64104,64104,Frontend Developer,Senior,5,Remote,135913
64105,64105,Data Scientist,Senior,0,Hybrid,128830
64106,64106,Data Analyst,Senior,14,Hybrid,40000
64107,64107,DevOps Engineer,Senior,1,Remote,121543
64108,64108,Cloud Engineer,Lead,3,On-site,161977
